 unit--timestamp[ms];bma280_x[mg];bma280_y[mg];bma280_z[mg];bmg160_x[mDeg];bmg160_y[mDeg];bmg160_z[mDeg];bmi160_a_x[mg];bmi160_a_y[mg];bmi160_a_z[mg];bmi160_g_x[mDeg];bmi160_g_y[mDeg];bmi160_g_z[mDeg];bmm150_x[microT];bmm150_y[microT];bmm150_z[microT];bmm150_res;bme280_temp[mDeg];bme280_press[Pa];bme280_hum[rh];max44009_bright[mLux];
496000;1;105;1052;-244;-732;-2075;-41;93;1035;305;-244;-1953;-6;-17;73;6111;33710;100847;31;90360;
496200;0;154;1039;61;61;-793;-54;119;1054;366;549;-488;0;-16;67;6112;33710;100848;31;89640;
496400;-17;138;1083;-61;366;-366;-59;109;1058;488;732;-183;3;-16;63;6111;33710;100847;31;89640;
496600;5;111;1029;0;-1647;-1647;-46;85;1020;305;-1220;-1281;6;-14;57;6112;33710;100847;31;89280;
496800;3;171;1107;61;549;-671;3;99;1033;793;1281;-732;8;-13;49;6112;33710;100847;31;88920;
497000;-15;207;1087;-61;-793;-1098;-38;116;1048;122;-61;-1281;9;-12;43;6112;33710;100847;31;88920;
497200;19;113;1039;-183;-1220;-427;-10;107;1036;122;-732;-183;11;-11;35;6112;33710;100847;31;88920;
497400;5;138;1058;-122;-1281;488;-33;108;1056;610;-366;793;8;-9;29;6112;33710;100847;31;88920;
497600;7;126;1048;-244;-671;-671;-30;103;1044;732;-122;-305;8;-9;23;6113;33710;100847;31;88560;
497800;5;121;1035;854;183;61;-28;107;1032;1403;488;183;4;-8;16;6111;33700;100845;31;88560;
498000;5;177;1056;183;427;183;-40;112;1058;610;976;366;2;-8;12;6113;33700;100846;31;88920;
498200;-15;158;1076;366;-122;-1953;-81;112;1068;976;244;-1892;0;-7;5;6113;33700;100846;31;89640;
498400;3;117;1035;183;-976;-2197;-56;109;1044;549;-366;-2014;-3;-6;0;6109;33700;100847;31;90000;
498600;5;109;1054;0;-854;-1708;-42;110;1056;366;-366;-1525;-7;-5;-6;6112;33700;100847;31;90000;
498800;3;119;1060;427;-305;-610;-55;116;1065;1464;0;-305;-10;-5;-10;6112;33700;100847;31;90000;
499000;9;152;1021;-122;-976;-366;-26;107;1042;488;-488;-122;-14;-3;-14;6112;33700;100847;31;88920;
499200;5;103;1087;244;-488;305;-30;96;1070;854;183;549;-18;-2;-18;6112;33700;100848;31;88200;
499400;3;138;1068;610;-61;183;-22;116;1046;427;915;549;-23;-3;-20;6112;33700;100848;31;87120;
499600;7;173;1039;183;-915;610;-39;138;1051;1220;-183;793;-29;-1;-24;6112;33700;100848;31;85680;
499800;-11;121;1078;1159;-183;610;-66;103;1089;1525;366;671;-33;-1;-26;6113;33700;100848;31;84960;
500000;5;167;1087;305;-305;-183;-28;122;1039;549;183;61;-40;2;-27;6112;33700;100849;31;84960;
500200;5;154;1037;305;183;-671;-28;111;1064;732;793;-488;-45;1;-29;6111;33700;100848;31;84960;
500400;-15;175;1074;61;671;61;-83;118;1093;488;915;61;-50;2;-29;6113;33700;100848;31;84240;
500600;0;132;1054;-305;-244;-1037;-40;106;1042;61;244;-976;-55;3;-27;6112;33700;100847;31;83160;
500800;11;162;1046;976;-61;-122;-23;107;997;1525;488;244;-61;3;-27;6112;33700;100847;31;82800;
501000;7;154;1068;-122;-183;1037;-37;119;1059;-305;305;1281;-65;4;-24;6112;33700;100848;31;81360;
501200;-11;175;1076;-244;854;1892;-64;137;1077;183;1525;2197;-69;4;-22;6112;33700;100849;31;79920;
501400;-5;156;1068;-549;-61;1220;-65;122;1052;244;549;1159;-73;6;-18;6112;33700;100849;31;79200;
501600;3;181;1050;-671;305;732;-54;133;1042;-183;793;915;-76;6;-16;6113;33700;100849;31;78120;
501800;1;126;1050;0;305;854;-66;105;1041;366;915;1159;-80;8;-12;6112;33700;100849;31;77400;
502000;7;134;1019;-549;183;-122;-32;111;1036;-61;732;-61;-82;9;-10;6113;33700;100850;31;75960;
502200;-19;144;1066;-366;366;671;-55;121;1073;-61;1098;854;-84;11;-5;6112;33700;100850;31;74880;
502400;-15;179;1087;244;-244;793;-51;136;1048;671;183;976;-85;13;-1;6112;33700;100850;31;73440;
502600;-1;138;1066;-732;-610;915;-61;124;1062;244;-244;1159;-85;14;4;6112;33700;100850;31;75960;
502800;-3;117;1064;-305;-488;915;-63;131;1061;122;61;1220;-86;18;8;6113;33700;100850;31;79200;
503000;7;126;1027;-244;-1037;-244;-43;101;1024;61;-366;122;-86;18;11;6112;33690;100849;31;74520;
503200;3;103;1009;610;-915;-1342;-48;100;1013;122;-366;-1098;-84;21;15;6112;33690;100849;31;74520;
503400;5;166;1037;122;-732;-1464;-49;123;1047;549;-183;-1403;-83;24;17;6112;33690;100849;31;80280;
503600;0;162;1054;793;-305;-610;-33;126;1022;1281;0;-366;-80;26;20;6112;33690;100850;31;73440;
503800;7;156;1033;305;-549;-976;-18;136;1023;671;-61;-671;-79;29;23;6113;33690;100849;31;70200;
504000;5;134;1058;183;-61;-183;-52;118;1041;488;488;0;-75;32;24;6112;33690;100849;31;70560;
504200;1;167;1042;-366;-61;-366;-49;110;1032;-61;427;-183;-72;36;27;6112;33690;100849;31;70920;
504400;-15;169;1080;244;-122;671;-60;138;1067;488;305;732;-70;39;28;6111;33690;100849;31;71640;
504600;7;167;1044;0;-488;-671;-20;128;1043;671;122;-366;-67;42;29;6112;33690;100849;31;71640;
504800;0;162;1066;-244;-671;366;-54;128;1049;-122;0;610;-64;45;29;6111;33690;100850;31;71640;
505000;-3;134;1072;-244;-488;244;-58;107;1047;244;-305;366;-61;47;29;6112;33690;100850;31;71280;
505200;-1;125;1060;-549;-488;61;-54;115;1040;-366;61;305;-60;52;28;6111;33690;100851;31;72000;
505400;-11;150;1076;122;0;61;-56;104;1052;549;793;305;-57;54;27;6113;33690;100850;31;72000;
505600;-11;181;1083;-610;-366;-61;-48;129;1077;-244;122;0;-54;58;26;6112;33690;100850;31;73080;
505800;3;144;1074;-122;-183;0;-50;126;1055;427;244;366;-52;61;25;6111;33690;100849;31;73080;
506000;-19;160;1070;-366;-183;915;-70;122;1066;61;366;1037;-50;65;25;6112;33690;100849;31;70560;
506200;13;107;1041;-305;-427;-549;-45;111;1064;-122;122;-366;-47;67;24;6111;33690;100849;31;69480;
506400;-9;150;1070;-61;-61;-244;-56;116;1037;-183;244;-122;-46;69;23;6112;33690;100849;31;74520;
506600;3;181;1033;-427;-183;305;-60;122;1055;244;427;549;-45;72;20;6112;33690;100850;31;105120;
506800;-21;160;1074;-366;610;1037;-80;136;1058;61;915;1220;-43;73;20;6113;33690;100850;31;89640;
507000;7;132;1015;305;-732;1098;-51;124;1040;671;-61;1403;-42;76;17;6113;33690;100849;31;83160;
507200;0;140;1066;61;183;122;-69;124;1074;366;549;305;-39;78;14;6112;33690;100849;31;115200;
507400;-35;175;1089;-122;-183;-549;-69;122;1058;427;305;-427;-39;80;11;6111;33690;100849;31;133200;
507600;7;154;1046;-549;-671;-732;-41;113;1039;-122;61;-610;-40;80;7;6112;33690;100848;31;135360;
507800;-1;144;1058;366;-366;-244;-51;123;1042;549;244;-61;-41;83;6;6112;33690;100849;31;139680;
508000;0;152;1050;-61;-366;-427;-58;122;1043;488;183;-61;-42;83;4;6112;33690;100849;31;139680;
508200;9;123;1035;793;-305;-549;-22;122;1040;915;122;-366;-43;84;1;6111;33690;100849;31;136080;
508400;3;152;1058;0;-366;-488;-39;141;1033;183;183;-305;-44;84;-2;6114;33690;100849;31;135360;
508600;-15;162;1068;427;-244;610;-78;113;1046;976;-61;793;-46;86;-2;6112;33690;100850;31;128880;
508800;7;148;1048;122;0;-61;-63;124;1040;732;488;61;-48;86;-6;6111;33690;100850;31;115920;
509000;-19;156;1111;-732;427;0;-92;149;1119;-305;854;122;-49;86;-7;6112;33690;100850;31;111600;
509200;5;130;1056;-915;244;-671;-46;124;1032;-427;610;-305;-52;86;-8;6112;33690;100849;31;111600;
509400;3;146;1064;-427;-305;-793;-37;111;1041;61;244;-610;-54;87;-10;6112;33690;100849;31;118800;
509600;7;130;1070;-122;61;-366;-41;122;1034;183;549;-366;-56;86;-8;6111;33690;100849;31;128880;
509800;5;103;1052;-122;488;-488;-32;125;1049;-122;976;-305;-60;88;-10;6112;33690;100849;31;134640;
510000;5;167;1041;0;366;-305;-31;114;1022;305;1037;-122;-62;88;-9;6112;33690;100849;31;138960;
510200;-5;160;1070;-671;610;-488;-45;124;1028;-610;854;-183;-64;88;-9;6112;33690;100849;31;141120;
510400;-17;154;1080;-549;-183;61;-73;143;1053;244;244;305;-68;87;-8;6110;33690;100849;31;142560;
510600;-27;177;1091;-244;-671;244;-97;125;1084;244;-305;488;-69;88;-5;6112;33690;100849;31;141840;
510800;-1;150;1050;-183;-671;-61;-70;109;1052;244;-122;122;-70;86;-5;6111;33690;100849;31;141120;
511000;-19;144;1056;-122;-61;366;-66;111;1066;183;549;732;-72;84;-3;6112;33690;100849;31;140400;
511200;-1;160;1056;0;-488;244;-67;129;1045;366;-122;366;-73;84;0;6113;33690;100849;31;138960;
511400;0;189;1023;305;-366;-61;-53;137;1063;610;-61;61;-74;81;2;6112;33680;100844;31;138240;
511600;0;175;1060;488;-244;0;-63;128;1046;732;305;0;-73;78;4;6112;33690;100851;31;136800;
511800;-17;136;1070;61;-366;-244;-78;123;1053;0;61;0;-73;76;7;6113;33690;100851;31;136080;
512000;5;164;1058;122;-366;-305;-45;112;1036;488;122;-244;-73;73;10;6111;33690;100849;31;136800;
512200;5;138;1062;-549;-854;-732;-72;115;1060;0;-366;-488;-71;73;11;6112;33690;100850;31;136080;
512400;-13;148;1039;122;-244;0;-76;100;1049;427;183;122;-71;68;13;6112;33690;100850;31;136080;
512600;0;126;1058;-976;-793;-305;-73;107;1065;-732;-244;-244;-70;66;14;6112;33680;100844;31;135360;
512800;5;146;1050;-305;-854;61;-31;110;1060;61;-122;305;-68;64;16;6111;33680;100844;31;134640;
513000;11;142;1017;-305;-976;-122;-28;119;1064;61;-427;0;-68;62;16;6112;33680;100843;31;133920;
513200;0;115;1078;305;-976;-61;-59;126;1065;610;-488;122;-67;61;16;6112;33680;100844;31;133200;
513400;1;142;1076;-305;-854;244;-52;118;1053;61;-61;549;-66;58;17;6113;33680;100845;31;129600;
513600;5;95;1041;-122;-366;427;-24;125;1036;732;-61;427;-67;57;15;6111;33680;100845;31;128880;
513800;7;136;1046;-122;-793;-305;-59;108;1046;610;-244;-122;-67;56;14;6113;33680;100845;31;126720;
514000;-398;103;1468;-6835;19470;-5004;387;178;887;-5371;19836;-4882;-69;56;14;6112;33680;100844;31;126000;
514200;136;138;960;-366;1831;732;219;146;884;610;1953;732;-70;55;14;6113;33680;100844;31;125280;
514400;56;189;1007;183;-305;793;28;133;1026;366;366;976;-72;54;14;6112;33680;100844;31;120960;
514600;5;162;1044;122;1159;1220;-58;127;1060;427;1770;1403;-73;53;13;6112;33680;100843;31;118800;
514800;150;136;1115;244;2258;1892;12;96;1101;793;2807;1892;-75;52;13;6113;33680;100842;31;118800;
515000;-214;269;1169;-1586;5249;-244;-199;206;1042;-793;5554;-183;-77;52;13;6112;33680;100841;31;119520;
515200;-52;109;1052;-1770;1586;-793;-80;90;1042;-1403;2136;-488;-81;52;13;6113;33680;100842;31;110880;
515400;-1;113;1039;-427;-1037;61;-57;110;1036;244;-549;183;-82;52;14;6112;33680;100843;31;110880;
515600;-9;134;1064;427;-1586;488;-72;126;1045;854;-1037;793;-86;51;16;6111;33680;100843;31;111600;
515800;5;150;1025;305;-793;549;-54;108;1059;732;-244;610;-89;51;16;6111;33680;100844;31;114480;
516000;1;160;1066;-122;-2197;610;-74;136;1069;305;-1770;793;-90;51;19;6113;33680;100843;31;101520;
516200;5;115;1060;-488;-793;-183;-46;106;1058;-122;-305;-122;-92;51;22;6112;33680;100843;31;91080;
516400;5;105;1044;-305;-854;-1098;-43;92;1033;0;-244;-976;-94;50;26;6114;33680;100844;31;92880;
516600;-5;87;1042;915;-1098;-6835;-85;60;1059;1586;-671;-6835;-98;51;29;6112;33680;100843;31;94320;
516800;0;132;1064;671;-2441;-18249;-50;72;1037;1098;-1831;-18249;-99;50;33;6112;33680;100844;31;105120;
517000;5;91;1064;366;-3967;-23986;-40;88;1035;671;-3417;-24047;-101;47;36;6113;33680;100844;31;101520;
517200;-21;146;1056;1220;-3723;-25207;-66;75;1056;1037;-3356;-25146;-105;44;39;6113;33680;100845;31;57960;
517400;5;158;1054;305;-3112;-25024;-52;83;1073;488;-2685;-24780;-108;41;43;6112;33680;100845;31;56160;
517600;-1;103;1095;-244;-2807;-22949;-69;111;1076;488;-2319;-22888;-109;37;44;6112;33680;100845;31;57240;
517800;-15;158;1093;976;-1953;-22521;-76;119;1077;1403;-1464;-22460;-111;32;48;6113;33680;100844;31;59040;
518000;-7;115;1041;854;-2502;-20874;-59;107;1065;1220;-2014;-20812;-111;31;50;6113;33680;100844;31;60480;
518200;-5;152;1011;61;-2380;-20080;-47;121;1044;427;-1708;-20080;-112;28;53;6112;33680;100845;31;63000;
518400;5;123;1060;366;-1831;-18554;-45;137;1053;915;-1464;-18371;-112;26;55;6111;33680;100845;31;65880;
518600;1;117;1076;427;-1953;-16113;-52;120;1052;732;-1342;-15808;-112;23;57;6111;33680;100845;31;69120;
518800;0;177;1076;-732;-1647;-14160;-43;105;1070;0;-1342;-14038;-113;22;60;6112;33680;100846;31;72000;
519000;1;179;1060;-549;-1953;-11169;-57;127;1054;610;-1464;-11169;-110;21;62;6110;33680;100846;31;70920;
519200;-15;136;1068;-671;-1403;-8056;-60;111;1050;366;-915;-7873;-110;21;65;6114;33680;100846;31;69840;
519400;-21;113;1072;0;61;-4394;-88;129;1075;610;793;-4211;-105;21;66;6112;33680;100846;31;67680;
519600;-11;128;1031;122;-1525;-2136;-62;102;1050;183;-976;-2075;-103;23;69;6113;33680;100846;31;65160;
519800;-3;150;1035;1037;-366;-61;-75;121;1059;1647;122;244;-98;26;70;6111;33680;100846;30;64800;
520000;-23;87;1052;-122;-671;-1831;-88;99;1073;183;61;-1464;-94;27;69;6111;33680;100846;31;64080;
520200;-3;107;1048;-305;-1159;-2319;-63;101;1043;-61;-854;-2319;-90;30;68;6112;33680;100845;31;73080;
520400;31;97;1011;-427;-1281;-3234;-32;102;1024;0;-793;-3234;-85;30;68;6113;33680;100845;31;82800;
520600;7;134;1033;427;-549;-2929;-30;93;1030;854;-61;-2685;-82;31;64;6114;33680;100845;31;88560;
520800;3;138;1044;305;-732;-2746;-50;113;1057;1098;-305;-2502;-79;30;61;6113;33680;100845;31;89640;
521000;-35;128;1072;183;-793;-1892;-68;130;1056;122;-122;-1708;-77;32;56;6112;33680;100845;31;88920;
521200;-17;177;1066;61;366;-1159;-50;123;1053;-61;549;-1159;-74;32;52;6114;33680;100846;31;88200;
521400;5;146;1064;305;-122;-671;-49;121;1041;427;183;-488;-74;32;48;6112;33680;100846;31;87120;
521600;1;136;1056;-610;-915;-427;-61;113;1064;0;-488;-122;-73;33;41;6113;33680;100845;31;86040;
521800;5;119;1085;0;-427;-61;-28;122;1056;488;122;0;-74;34;36;6115;33680;100845;31;84960;
522000;5;134;1068;-61;-1281;-1403;-40;93;1049;549;-610;-1586;-76;35;31;6112;33680;100845;31;83880;
522200;1;132;1041;732;-1159;-5554;-65;79;1047;1220;-854;-5676;-79;36;27;6114;33680;100846;31;83160;
522400;3;123;1066;244;-1647;-12207;-58;64;1062;732;-1098;-12084;-84;36;22;6112;33680;100845;31;83520;
522600;7;113;1058;488;-2380;-15747;-27;102;1057;854;-1953;-15686;-87;36;19;6110;33680;100845;31;85320;
522800;13;101;1080;427;-2136;-16235;-31;88;1032;610;-1525;-16235;-90;35;16;6113;33680;100845;31;87120;
523000;9;117;1056;671;-2502;-16113;-25;108;1035;976;-2258;-16052;-96;34;12;6112;33680;100846;31;88200;
523200;5;177;1097;732;-2258;-16540;-71;132;1072;549;-2014;-16235;-101;32;11;6111;33680;100846;31;90000;
523400;5;142;1039;183;-1281;-16357;-51;107;1060;976;-793;-16479;-107;29;8;6112;33680;100846;31;91440;
523600;-7;154;1080;183;-1953;-16052;-59;107;1054;244;-1525;-15991;-113;28;8;6112;33680;100846;31;93600;
523800;-3;183;1048;244;-1037;-15197;-46;121;1057;854;-366;-14892;-118;25;8;6111;33680;100847;31;96480;
524000;-1;173;1042;-366;-976;-12451;-50;94;1054;61;-366;-12451;-123;23;7;6112;33680;100847;31;97920;
524200;5;113;1033;549;-1525;-8300;-39;149;1044;793;-915;-8117;-129;20;8;6112;33680;100847;31;100080;
524400;-11;156;1062;-427;-671;-5432;-56;97;1052;0;-305;-5249;-134;18;10;6113;33680;100847;31;101520;
524600;0;181;1064;-549;-1037;-4028;-48;139;1062;-366;-244;-3784;-138;18;13;6113;33680;100848;31;108000;
524800;-3;128;1054;366;-732;-4638;-74;102;1042;1220;-244;-4150;-144;15;17;6114;33680;100847;31;116640;
525000;0;113;1027;-61;-1708;-10375;-68;78;1044;-183;-1098;-10498;-149;14;20;6112;33680;100847;31;113760;
525200;3;177;1046;427;-2380;-14465;-36;90;1036;610;-1525;-14709;-151;11;27;6112;33680;100847;31;117360;
525400;0;140;1064;488;-2685;-17944;-62;117;1043;1464;-2319;-18005;-154;7;31;6113;33680;100846;31;120240;
525600;-5;128;1058;-61;-2624;-18615;-79;101;1062;610;-2075;-18676;-156;0;37;6112;33680;100846;31;121680;
525800;-21;128;1072;-183;-2929;-18981;-79;118;1065;427;-2441;-18859;-156;-4;45;6113;33680;100848;31;123840;
526000;-44;162;1037;305;-3051;-18432;-83;137;1061;671;-2502;-18371;-155;-9;51;6113;33680;100848;31;125280;
526200;5;148;1035;671;-2929;-18188;-36;104;1035;1159;-2380;-18127;-152;-15;58;6111;33680;100847;31;126000;
526400;1;171;1039;793;-2563;-16906;-59;125;1064;915;-2075;-16723;-147;-19;68;6114;33680;100847;31;124560;
526600;-17;164;1027;671;-2685;-16418;-65;101;1052;1281;-2319;-16235;-143;-24;74;6113;33680;100848;31;120240;
526800;19;103;1017;671;-2441;-14465;-30;116;1026;1159;-2136;-14343;-136;-28;80;6113;33680;100847;31;116640;
527000;5;156;1027;-427;-2380;-12145;-32;124;1051;549;-1892;-11779;-128;-31;87;6111;33680;100847;31;115200;
527200;13;107;1011;305;-1464;-9277;-26;106;1029;610;-915;-9033;-121;-34;93;6112;33680;100847;31;113040;
527400;5;167;1027;427;-915;-6103;-56;129;1046;427;-549;-5676;-112;-36;97;6112;33680;100846;31;104400;
527600;-27;193;1076;244;-305;-3723;-71;131;1057;854;305;-3662;-104;-35;100;6112;33680;100847;31;92880;
527800;-11;111;1056;-366;-915;-3356;-59;114;1041;122;-366;-3173;-96;-36;104;6112;33680;100847;31;87120;
528000;-11;146;1046;-244;-549;-3479;-64;134;1065;183;-122;-3295;-88;-34;104;6112;33680;100847;31;86040;
528200;3;128;1066;-488;-732;-2197;-44;108;1042;244;-183;-1953;-79;-34;106;6113;33680;100847;31;85680;
528400;-11;167;1076;-549;-1037;-1281;-70;124;1079;0;-488;-1220;-70;-34;105;6114;33680;100847;31;87120;
528600;5;136;1060;244;-1159;-1342;-49;119;1039;671;-732;-1281;-65;-32;102;6113;33680;100847;31;91080;
528800;3;152;1023;-61;-732;-976;-55;116;1051;305;-549;-610;-57;-31;100;6112;33680;100847;31;97200;
529000;11;171;1041;427;-854;-427;-31;122;1032;1159;-305;-305;-52;-28;98;6113;33680;100848;31;101520;
529200;3;154;1058;-549;-305;-1281;-44;111;1050;-122;305;-915;-48;-27;94;6114;33680;100847;31;101520;
529400;15;152;1042;0;-366;-915;-24;105;1057;366;244;-732;-47;-26;91;6113;33680;100847;31;99360;
529600;-37;201;1064;-366;-183;-183;-74;122;1089;0;488;61;-44;-24;87;6113;33680;100848;31;97920;
529800;-11;152;1062;183;-549;244;-50;119;1027;488;122;427;-41;-22;85;6113;33680;100846;31;98640;
530000;1;148;1056;305;-427;305;-53;104;1053;549;183;610;-40;-21;78;6112;33680;100846;31;100800;
530200;-48;128;1072;183;-122;-2502;-77;73;1021;549;549;-2380;-39;-19;74;6112;33670;100846;31;95760;
530400;3;78;1041;366;-2319;-11291;-65;77;1065;854;-2136;-11535;-39;-17;72;6112;33680;100846;31;89640;
530600;-33;95;1048;0;-2807;-18371;-94;75;1065;305;-2380;-18249;-36;-16;70;6113;33680;100846;31;106560;
530800;-23;146;1074;122;-1953;-20141;-65;89;1069;1220;-1586;-19958;-35;-13;68;6112;33680;100847;31;118800;
531000;1;197;1064;854;-2990;-20324;-31;121;1042;1098;-2624;-20141;-33;-11;66;6113;33680;100847;31;117360;
531200;5;113;1050;1098;-2990;-19287;-55;125;1057;1342;-2624;-19165;-32;-7;64;6113;33680;100847;31;114480;
531400;-7;115;1046;305;-2319;-19104;-61;105;1049;915;-1953;-18920;-32;-4;63;6113;33680;100847;31;113040;
531600;7;154;1007;732;-4028;-19531;-18;102;1014;1342;-3540;-19470;-29;0;61;6112;33680;100847;31;115200;
531800;1;150;1056;488;-3295;-18920;-36;96;1047;793;-2685;-18737;-28;5;61;6111;33680;100847;31;114480;
532000;7;146;1039;671;-3051;-17639;-35;123;1042;976;-2563;-17272;-29;7;60;6113;33680;100847;31;114480;
532200;5;166;1080;671;-3967;-15869;-42;120;1042;1220;-3356;-15686;-29;12;58;6112;33680;100847;31;115920;
532400;7;199;1050;671;-3112;-13366;-20;121;1048;1525;-2319;-13122;-29;15;59;6113;33680;100846;31;120240;
532600;5;183;1044;549;-2197;-9521;-38;140;1041;610;-1770;-9216;-30;18;59;6112;33670;100846;31;127440;
532800;19;166;1078;61;-1281;-6042;-6;137;1039;488;-732;-5859;-29;23;60;6113;33680;100846;31;138960;
533000;7;142;1033;488;-793;-7080;-23;112;1023;1098;-427;-6835;-29;26;59;6112;33670;100846;31;149760;
533200;3;156;1068;549;-854;-7202;-39;106;1047;1098;-305;-6958;-28;30;60;6113;33670;100847;31;155520;
533400;5;109;1035;732;-1281;-6530;-47;107;1046;1220;-732;-6347;-28;36;60;6113;33670;100846;31;161280;
533600;66;-3;853;2258;-4577;-6286;-29;39;945;2868;-4272;-6103;-26;38;59;6112;33680;100846;31;169920;
533800;-404;216;974;-2197;6408;-1647;-435;23;992;-2319;6103;-915;-24;44;62;6111;33680;100847;31;183600;
534000;-175;158;1054;-2319;1403;-4516;-103;121;1149;-1464;2075;-4943;-22;50;61;6112;33680;100847;31;185760;
534200;7;199;1017;610;-183;-2746;-6;134;972;549;671;-2685;-19;54;60;6111;33680;100847;31;191520;
534400;5;128;1035;1892;-2685;-1953;-30;166;1030;793;-2136;-1892;-18;58;58;6111;33680;100846;31;195840;
534600;582;-140;933;-1708;-12878;-7507;178;-128;934;-3112;-12695;-5493;-12;60;56;6111;33680;100847;31;195840;
534800;-89;164;1130;2319;-1098;2441;-180;184;1107;2441;-427;2624;-10;64;52;6112;33680;100847;31;197280;
535000;-46;212;1115;-1098;793;244;-81;195;1067;-854;1403;427;-7;67;48;6112;33680;100847;31;198720;
535200;19;195;984;-976;1403;0;-2;158;1001;-854;2136;0;-5;69;42;6111;33680;100847;31;195840;
535400;56;185;1007;1464;366;2258;59;113;983;2136;1098;2807;-3;71;37;6112;33680;100847;31;184320;
535600;5;119;1029;-183;1037;1831;-60;89;1043;610;1403;2014;0;73;28;6112;33680;100847;31;180000;
535800;-15;228;1048;-366;1220;183;-78;126;1090;305;1525;305;0;75;22;6113;33680;100848;31;181440;
536000;3;142;1054;183;1770;305;-38;129;1037;427;2319;549;1;77;20;6113;33680;100847;31;187200;
536200;-11;138;1042;366;183;1342;-79;115;1017;549;427;1464;-2;78;12;6112;33680;100846;31;190080;
536400;-17;126;1066;-915;244;1403;-86;105;1070;-488;671;1464;-6;81;3;6111;33680;100847;31;191520;
536600;-15;152;1048;61;-61;1525;-58;111;1030;488;305;1586;-8;81;-4;6111;33670;100847;31;194400;
536800;-27;158;1117;-671;-549;-183;-87;119;1090;-366;61;122;-14;83;-12;6113;33670;100846;31;197280;
537000;7;154;1041;-122;-427;427;-24;90;1009;427;122;549;-19;84;-16;6111;33670;100846;31;198720;
537200;-25;167;1093;0;-610;1220;-68;120;1067;366;-122;1525;-26;86;-25;6113;33670;100846;31;198720;
537400;0;150;1066;-488;-488;0;-38;130;1049;0;61;183;-32;87;-28;6111;33670;100846;31;200160;
537600;-5;146;1056;-854;-732;61;-53;100;1044;-366;-122;305;-40;87;-33;6110;33680;100846;31;201600;
537800;-11;117;1037;-854;-1525;-5004;-91;71;1080;-305;-915;-5187;-48;85;-34;6111;33670;100845;31;203040;
538000;-25;97;1101;-610;-1953;-13061;-71;75;1080;-915;-1342;-13305;-56;87;-35;6111;33670;100846;31;205920;
538200;3;123;1074;122;-3784;-18859;-52;85;1038;854;-3234;-18798;-66;83;-33;6112;33670;100846;31;210240;
538400;-5;158;1054;732;-3234;-22521;-55;93;1044;1037;-2563;-22338;-76;81;-28;6111;33670;100846;31;216000;
538600;-1;93;1101;976;-2502;-20507;-65;104;1066;1342;-2075;-20568;-85;78;-23;6112;33670;100846;31;224640;
538800;-1;130;1062;976;-2746;-19592;-63;142;1046;1403;-1892;-19531;-93;75;-16;6112;33670;100846;31;233280;
539000;-33;128;1064;1098;-1403;-20996;-71;105;1050;1403;-854;-20935;-98;69;-9;6110;33670;100846;31;240480;
539200;7;115;1044;488;-1525;-20019;-45;87;1027;915;-1098;-19775;-100;62;-1;6113;33670;100847;31;249120;
539400;-1;109;1089;1770;-2258;-18310;-62;137;1049;2075;-1831;-18127;-103;56;7;6113;33670;100848;31;254880;
539600;-15;140;1035;976;-1892;-16418;-53;131;1051;1525;-1281;-16235;-102;50;14;6113;33670;100847;31;259200;
539800;5;111;1019;1159;-1831;-14038;-28;116;1015;1220;-1037;-13854;-103;44;22;6113;33670;100846;31;262080;
540000;5;148;1056;610;-2685;-11779;-52;120;1036;1037;-2319;-11718;-100;38;29;6114;33670;100847;31;264960;
540200;5;185;1056;549;-2746;-9765;-47;111;1030;854;-2136;-9643;-97;34;36;6112;33670;100847;31;269280;
540400;7;154;1054;-244;-2014;-8056;-50;103;1047;61;-1525;-7812;-92;29;41;6113;33670;100847;31;273600;
540600;5;162;1013;549;-1770;-5859;-47;113;1023;1037;-1220;-5493;-87;25;46;6111;33670;100847;31;279360;
540800;-1;187;1060;-61;-1037;-4577;-68;123;1061;488;-671;-4394;-81;20;50;6114;33670;100847;31;285120;
541000;3;140;1039;-122;-1586;-3051;-57;134;1047;244;-976;-2868;-75;18;53;6113;33670;100847;31;289440;
541200;0;123;1041;-305;-366;-1892;-59;110;1062;183;61;-1647;-70;14;57;6113;33670;100847;31;293760;
541400;9;203;1015;915;-1037;-854;-46;114;1052;305;-366;-793;-65;10;58;6113;33670;100847;31;298080;
541600;5;195;1046;61;-1586;1647;-47;132;1112;1342;-1159;2075;-59;8;59;6112;33670;100847;31;300960;
541800;35;197;1044;-488;793;9948;-12;156;1029;-244;1220;9887;-55;6;59;6113;33670;100848;31;303840;
542000;-11;199;1056;-183;1159;16174;-42;143;1019;244;1953;16418;-53;4;58;6110;33670;100848;31;306720;
542200;-17;208;1054;-61;2319;18981;-70;151;1051;427;2807;19287;-49;2;57;6112;33670;100848;31;312480;
542400;-7;179;1054;-366;2075;20385;-89;174;1101;-61;2563;20568;-49;-2;57;6113;33670;100848;31;312480;
542600;0;123;1052;-549;2929;20507;-64;125;1041;-122;3356;20690;-47;-1;55;6113;33670;100848;31;318240;
542800;-15;222;1099;-610;2197;20446;-82;187;1136;-305;2807;20629;-47;-2;54;6113;33660;100844;31;309600;
543000;5;205;1035;0;3234;18798;-27;116;1024;366;3723;19042;-44;-4;52;6113;33660;100845;31;300960;
