, unit--timestamp[ms],bma280_x[mg],bma280_y[mg],bma280_z[mg],bmg160_x[mDeg],bmg160_y[mDeg],bmg160_z[mDeg],bmi160_a_x[mg],bmi160_a_y[mg],bmi160_a_z[mg],bmi160_g_x[mDeg],bmi160_g_y[mDeg],bmi160_g_z[mDeg],bmm150_x[microT],bmm150_y[microT],bmm150_z[microT],bmm150_res,bme280_temp[mDeg],bme280_press[Pa],bme280_hum[rh],max44009_bright[mLux],Class
2150,460000,-255,171,1052,-1586,-1342,1098,-311,113,1105,-915,-1342,1342,-41,-60,41,6088,34330,100869,30,185760,1
2151,460200,13,154,1119,-4089,4699,854,106,129,917,-4455,6347,854,-39,-59,42,6088,34330,100870,30,187200,1
2152,460400,54,156,904,793,-2075,3356,26,128,948,427,-1220,3234,-38,-61,42,6088,34330,100870,30,190080,1
2153,460600,5,121,1082,549,-2502,1464,-53,120,1067,915,-1953,1403,-36,-61,39,6088,34330,100871,30,192960,1
2154,460800,1,126,1066,732,-1220,183,-75,102,1067,1525,-1037,244,-36,-62,38,6087,34330,100871,30,195840,1
2155,461000,1,134,1052,-61,-1525,-671,-72,107,1061,549,-1159,-793,-34,-62,35,6088,34330,100872,30,198720,1
2156,461200,3,142,1060,-549,-854,-1342,-33,127,1061,-61,-122,-1281,-31,-62,33,6088,34330,100871,30,200160,1
2157,461400,0,162,1066,-549,-366,-427,-32,104,1059,-366,305,-183,-31,-64,29,6089,34330,100872,30,203040,1
2158,461600,7,152,1039,-305,-610,-793,-33,103,1040,61,-61,-488,-31,-64,25,6088,34330,100872,30,205920,1
2159,461800,3,187,1039,122,-305,-61,-53,118,1072,488,61,0,-31,-65,21,6088,34330,100872,30,208800,1
2160,462000,1,164,1087,-305,-732,-671,-62,115,1076,61,-244,-549,-33,-66,18,6089,34330,100871,30,211680,1
2161,462200,-23,142,1017,183,-854,122,-88,119,1045,610,-366,122,-35,-69,15,6088,34330,100871,30,213120,1
2162,462400,5,128,1058,-976,-61,-427,-44,113,1054,-610,427,-244,-38,-70,11,6088,34330,100872,30,214560,1
2163,462600,1,162,1042,305,-915,0,-54,101,1041,1098,-427,183,-42,-71,10,6088,34330,100872,30,216000,1
2164,462800,1,150,1060,-366,-488,549,-60,97,1055,122,-122,671,-47,-72,6,6087,34330,100872,30,217440,1
2165,463000,1,160,1058,-671,-1098,0,-49,122,1058,-610,-427,305,-51,-73,6,6088,34330,100871,30,218880,1
2166,463200,-11,119,1046,0,-1098,488,-89,106,1123,61,-427,732,-56,-74,4,6088,34330,100872,30,220320,1
2167,463400,9,117,1039,-793,-61,-549,-32,98,1033,-244,671,-305,-61,-73,5,6088,34330,100872,30,221760,1
2168,463600,25,123,1070,976,-122,671,-20,141,1032,1281,488,976,-64,-73,5,6089,34330,100872,30,224640,1
2169,463800,5,140,1066,-244,-427,61,-39,98,1046,122,244,183,-68,-73,6,6087,34330,100872,30,226080,1
2170,464000,-21,134,1074,-915,-244,-549,-70,103,1069,-915,183,-305,-71,-72,8,6089,34330,100872,30,227520,1
2171,464200,5,134,992,61,-305,-549,-37,85,1014,610,183,-244,-74,-72,8,6088,34330,100872,30,228960,1
2172,464400,0,146,1062,-1037,549,-854,-37,110,1073,-549,976,-610,-77,-71,9,6088,34330,100872,30,228960,1
2173,464600,7,152,1052,366,61,793,-36,128,1038,488,793,1037,-79,-70,11,6087,34330,100866,30,230400,1
2174,464800,5,140,1062,305,-610,244,-66,92,1072,305,-61,488,-81,-69,13,6089,34330,100866,30,231840,1
2175,465000,1,126,1060,-122,-427,671,-77,107,1052,793,122,793,-83,-68,15,6088,34330,100866,30,230400,1
2176,465200,7,128,1070,61,-305,854,-28,120,1021,915,-61,1159,-87,-65,19,6089,34330,100866,30,224640,1
2177,465400,-42,154,1072,-122,122,-427,-74,102,1072,183,549,-305,-87,-64,20,6089,34330,100866,30,223200,1
2178,465600,5,140,1054,-366,-244,-1525,-41,90,1034,183,305,-1586,-87,-63,25,6088,34330,100866,30,221760,1
2179,465800,3,140,1052,122,-1159,-1342,-76,103,1057,366,-610,-1098,-88,-59,28,6089,34330,100866,30,221760,1
2180,466000,-27,187,1080,427,-1037,-1342,-66,134,1051,793,-427,-976,-88,-60,28,6089,34330,100865,30,226080,1
2181,466200,11,95,1001,-183,-1464,549,-36,114,1038,427,-854,671,-86,-57,30,6088,34330,100866,30,227520,1
2182,466400,7,83,1085,-244,732,427,-39,99,1080,122,1525,610,-87,-56,33,6089,34330,100866,30,227520,1
2183,466600,5,128,1048,-183,-183,183,-35,120,1002,1098,183,366,-86,-54,38,6088,34330,100866,30,228960,1
2184,466800,0,132,1052,488,-488,-122,-43,117,1052,1037,-61,0,-84,-51,38,6087,34330,100866,30,230400,1
2185,467000,-27,154,1050,-732,-976,-1708,-98,120,1078,-549,-122,-1525,-84,-49,43,6090,34330,100866,30,230400,1
2186,467200,9,138,1007,-61,-854,-1098,-48,95,1039,-61,-305,-854,-83,-46,44,6089,34330,100867,30,228960,1
2187,467400,3,150,1066,-549,-183,-1220,-50,111,1060,-61,366,-915,-82,-43,46,6089,34330,100867,30,227520,1
2188,467600,5,144,1048,732,-1098,-61,-51,120,1052,1220,-488,122,-81,-42,48,6087,34330,100867,30,226080,1
2189,467800,1,134,1058,61,-488,-244,-71,109,1061,427,-244,0,-78,-39,52,6088,34330,100869,30,224640,1
2190,468000,0,136,1046,-610,0,976,-60,140,1061,122,427,1159,-76,-35,53,6088,34320,100870,30,221760,1
2191,468200,7,132,1046,183,-732,1098,-19,121,1039,305,244,1403,-74,-32,56,6088,34330,100869,30,220320,1
2192,468400,5,130,1050,0,-854,549,-43,125,1067,549,-549,915,-72,-30,56,6088,34330,100869,30,217440,1
2193,468600,7,126,1064,-61,-793,-122,-20,102,1021,610,-305,122,-67,-25,57,6088,34320,100869,30,214560,1
2194,468800,-7,160,1042,-244,0,610,-47,105,1047,183,549,671,-64,-23,56,6086,34320,100867,30,211680,1
2195,469000,3,144,1042,-305,305,0,-38,116,1038,244,854,183,-60,-20,55,6089,34320,100869,30,207360,1
2196,469200,5,140,1039,244,-244,732,-39,117,1024,732,488,854,-57,-17,53,6089,34320,100869,30,201600,1
2197,469400,-19,105,1056,-122,549,1098,-79,111,1044,244,976,1342,-53,-14,51,6089,34320,100869,30,198720,1
2198,469600,-19,128,1058,-61,-488,-427,-77,114,1061,122,-122,-183,-51,-12,48,6088,34320,100869,30,197280,1
2199,469800,-9,152,1058,427,-427,-244,-69,112,1069,1098,0,-183,-50,-7,45,6089,34320,100870,30,194400,1
2200,470000,0,113,1046,-244,-915,-1647,-50,84,1036,488,-366,-1220,-48,-6,41,6089,34320,100870,30,192960,1
2201,470200,-21,146,1066,244,-854,-793,-83,115,1052,793,-244,-488,-48,-3,36,6089,34320,100869,30,190080,1
2202,470400,5,136,1005,0,-1770,-1525,-56,111,1022,610,-1281,-1220,-48,2,32,6089,34320,100869,30,187200,1
2203,470600,5,123,1048,183,-549,-854,-51,97,1055,549,0,-671,-49,2,28,6086,34320,100867,30,185760,1
2204,470800,3,166,1056,305,-1281,-610,-46,108,1052,610,-793,-488,-51,5,23,6087,34320,100867,30,185760,1
2205,471000,3,126,1041,244,-1647,-915,-59,104,1055,610,-1220,-732,-51,5,19,6089,34320,100867,30,184320,1
2206,471200,7,142,1029,244,-854,-366,-25,127,1037,610,-244,-183,-54,7,17,6089,34320,100867,30,182880,1
2207,471400,7,117,1039,1037,-732,-305,-15,99,1032,1525,-61,-61,-56,9,11,6090,34320,100866,30,179280,1
2208,471600,-5,138,1066,-61,-610,-610,-74,115,1084,305,-244,-549,-58,10,9,6088,34320,100867,30,176400,1
2209,471800,7,146,1052,-610,244,-1770,-19,112,1048,-244,1037,-1342,-62,11,5,6088,34320,100866,30,173520,1
2210,472000,7,119,1039,-244,366,-854,-50,106,1039,732,671,-732,-67,13,3,6089,34320,100867,30,170640,1
2211,472200,1,162,1093,-122,915,0,-44,115,1050,244,1525,244,-72,13,0,6088,34320,100866,30,167760,1
2212,472400,-5,132,1052,-122,0,854,-69,102,1062,122,366,1159,-76,14,0,6087,34320,100866,30,165600,1
2213,472600,-1,156,1050,-610,244,1647,-65,122,1079,-305,793,1831,-81,15,-2,6089,34320,100866,30,162720,1
2214,472800,-25,136,1066,-122,610,1831,-79,95,1071,122,1220,2136,-84,16,-2,6089,34320,100867,30,162000,1
2215,473000,-25,152,1056,-305,183,2014,-67,102,1049,122,854,2197,-89,17,-4,6088,34320,100867,30,159840,1
2216,473200,-19,160,1062,488,427,1586,-73,130,1069,976,976,1647,-94,17,-2,6090,34320,100867,30,158400,1
2217,473400,1,130,1037,-854,-122,-671,-78,107,1056,-183,244,-427,-99,17,-2,6089,34320,100867,30,157680,1
2218,473600,-11,136,1025,671,-1037,1037,-77,127,1085,1281,-305,1037,-103,18,0,6088,34320,100867,30,155520,1
2219,473800,-19,140,1080,-549,244,793,-45,92,1068,-793,610,1098,-107,20,2,6089,34320,100867,30,154080,1
2220,474000,-1,138,1033,610,-549,671,-52,96,1045,610,-61,854,-112,20,6,6089,34320,100870,30,154080,1
2221,474200,1,109,1041,1037,-671,-122,-50,111,1040,1220,-305,122,-116,20,9,6088,34320,100871,30,155520,1
2222,474400,0,132,1052,183,-366,-1098,-55,104,1060,427,122,-915,-118,21,12,6086,34320,100871,30,156960,1
2223,474600,5,115,1039,366,-976,-1159,-34,106,1029,915,-183,-793,-122,21,15,6088,34320,100871,30,159120,1
2224,474800,-44,148,1068,610,-793,-854,-73,103,1067,793,-244,-549,-125,22,19,6089,34320,100870,30,159840,1
2225,475000,-25,128,1082,122,-61,-915,-60,118,1055,366,427,-854,-128,22,24,6089,34310,100870,30,159840,1
2226,475200,-7,123,1035,0,-305,-1281,-53,124,1055,610,305,-915,-132,22,28,6088,34310,100870,30,159120,1
2227,475400,-27,177,1072,61,-976,-366,-53,143,1043,122,-305,-61,-134,22,35,6087,34310,100870,30,161280,1
2228,475600,-3,142,1021,61,-793,1098,-72,151,1084,122,-244,1220,-139,25,42,6087,34320,100871,30,162720,1
2229,475800,5,154,1058,-244,122,-488,-32,119,1033,366,488,-305,-140,24,49,6088,34320,100870,30,163440,1
2230,476000,7,136,1013,366,-793,183,-25,105,1038,488,-183,366,-140,28,59,6089,34310,100869,30,162720,1
2231,476200,-35,154,1041,244,-671,1281,-70,105,1050,671,61,1647,-140,29,67,6087,34310,100870,30,163440,1
2232,476400,7,107,988,915,-1586,-305,-67,105,1020,1586,-1037,0,-136,32,76,6088,34310,100869,30,164880,1
2233,476600,7,126,1023,-610,-1037,-732,-29,105,1051,-122,-610,-549,-133,33,84,6088,34310,100869,30,167040,1
2234,476800,-46,177,1091,671,-427,-122,-100,144,1124,1281,-244,-61,-127,36,92,6088,34310,100869,30,169920,1
2235,477000,7,115,1058,122,-305,244,-30,119,1022,671,61,305,-119,37,100,6087,34310,100867,30,172800,1
2236,477200,3,136,1064,-427,-427,0,-44,109,1037,366,122,244,-111,40,106,6089,34310,100867,30,174960,1
2237,477400,5,152,1066,0,122,-549,-34,110,1047,305,610,-549,-103,41,112,6089,34310,100870,30,176400,1
2238,477600,3,166,1050,-305,61,-1281,-34,125,1042,0,549,-1159,-93,41,115,6088,34310,100871,30,177840,1
2239,477800,5,146,1064,-305,122,-1281,-43,135,1064,61,976,-854,-83,43,119,6089,34310,100871,30,180720,1
2240,478000,0,128,1085,-1037,-183,-610,-68,119,1069,-793,0,-549,-74,43,119,6088,34310,100870,30,182880,1
2241,478200,-33,150,1042,-244,732,976,-102,120,1054,305,732,1037,-64,42,120,6088,34310,100871,30,185760,1
2242,478400,3,144,1070,-793,-61,854,-63,120,1061,-427,427,976,-56,42,119,6089,34310,100866,30,190080,1
2243,478600,-7,166,1041,-122,-183,1953,-72,117,1045,122,427,2319,-48,40,113,6089,34310,100867,30,192960,1
2244,478800,-5,140,1035,366,-732,2319,-77,115,1040,732,-61,2441,-42,39,108,6089,34310,100866,30,195840,1
2245,479000,-1,144,1070,-122,122,1525,-55,126,1050,244,732,1708,-38,39,103,6088,34310,100867,30,198720,1
2246,479200,-21,101,1070,61,-488,1159,-98,95,1049,244,-61,1342,-36,36,100,6088,34310,100867,30,200160,1
2247,479400,-5,158,1066,-732,-610,-305,-50,113,1057,0,-61,61,-36,36,94,6088,34310,100866,30,203040,1
2248,479600,-1,158,1042,-732,-244,5981,-58,167,1018,-61,61,6042,-37,35,92,6087,34310,100866,30,207360,0
2249,479800,-25,115,1091,-1403,1403,15197,-83,160,1184,-1708,2136,14709,-39,32,87,6088,34310,100866,30,213120,0
2250,480000,-17,138,1031,-427,1525,20812,-99,136,940,-183,1831,21362,-39,32,82,6089,34310,100867,30,220320,3
2251,480200,-48,212,1105,-976,2990,22338,-102,166,1114,-793,3173,22521,-42,30,77,6087,34310,100867,30,231840,3
2252,480400,7,167,1009,-305,1647,22583,-19,134,999,-122,2380,22888,-44,31,73,6088,34310,100869,30,244800,3
2253,480600,-19,193,1048,-3234,4638,19775,-54,150,1027,-3295,5371,19897,-44,33,67,6090,34310,100867,30,257760,3
2254,480800,1,74,1019,976,2258,23742,-31,91,991,1586,2746,23437,-45,34,60,6088,34310,100867,30,266400,3
2255,481000,-1,154,1041,-183,2990,22155,-55,156,1075,-122,3479,22277,-44,35,56,6087,34310,100867,30,277920,3
2256,481200,-25,164,1078,-793,3234,20446,-73,122,1025,-244,3662,20629,-42,35,46,6088,34310,100867,30,286560,3
2257,481400,-23,132,1046,-122,2563,18859,-80,117,1068,-305,3112,19348,-42,33,40,6088,34310,100867,30,296640,3
2258,481600,33,144,1025,-183,1647,14709,0,104,986,122,2624,14709,-43,34,31,6087,34310,100867,30,303840,0
2259,481800,-33,148,1089,427,2746,14648,-76,147,1076,183,3112,15197,-44,33,23,6088,34310,100871,30,309600,0
2260,482000,0,189,1029,-549,2624,15563,-60,166,1039,-61,3173,15747,-48,32,15,6090,34310,100871,30,315360,3
2261,482200,0,205,1052,-366,3112,18798,-42,141,1040,-61,3784,19042,-51,33,6,6088,34310,100867,30,318240,3
2262,482400,-7,185,1033,-732,2990,19409,-59,124,1047,-366,3540,19836,-56,31,-1,6088,34310,100867,30,318240,3
2263,482600,7,201,1013,-122,1525,19958,-64,137,1046,427,2014,20080,-62,31,-8,6090,34310,100869,30,315360,3
2264,482800,-13,160,1037,-244,2685,18798,-82,102,1019,366,2990,19042,-68,31,-14,6090,34310,100867,30,311040,3
2265,483000,-3,169,1068,-427,1770,17944,-68,166,1069,-122,2380,18249,-73,32,-20,6089,34310,100867,30,303840,3
2266,483200,3,146,1058,-1342,976,17150,-37,117,1027,-549,2014,17211,-78,33,-24,6088,34300,100867,30,292320,3
2267,483400,-37,125,1058,61,3356,17089,-79,108,1050,0,3967,17639,-83,37,-28,6088,34300,100869,30,286560,3
2268,483600,-17,197,1048,61,1159,16723,-64,134,1036,183,1831,17028,-87,39,-31,6088,34300,100869,30,280800,3
2269,483800,-21,115,1048,-610,1098,14160,-85,118,1042,61,1525,14343,-89,43,-34,6089,34310,100869,30,267840,0
2270,484000,-23,177,1076,-854,1464,11901,-77,135,1072,-244,1953,12145,-92,47,-38,6089,34300,100869,30,256320,0
2271,484200,-15,132,1042,610,976,9948,-77,120,1038,1037,1464,10131,-95,46,-40,6089,34300,100869,30,252000,0
2272,484400,1,160,998,427,-244,4943,-56,136,1038,854,305,5126,-98,50,-42,6088,34300,100870,30,241920,0
2273,484600,0,164,1050,61,427,3173,-52,120,1068,427,854,3417,-101,51,-45,6088,34310,100870,30,191520,1
2274,484800,7,152,1060,-427,122,2807,-32,111,1040,-427,915,2990,-103,52,-45,6088,34300,100869,30,194400,1
2275,485000,-9,128,1068,61,244,3173,-59,109,1053,549,854,3540,-107,53,-46,6089,34300,100869,30,175680,1
2276,485200,-9,167,1060,-549,488,2990,-66,115,1059,305,793,3173,-110,53,-47,6089,34300,100870,30,169200,1
2277,485400,-46,173,1070,732,244,4150,-99,118,1055,793,427,4211,-112,54,-47,6087,34300,100869,30,146160,1
2278,485600,-7,138,1056,-427,244,2380,-70,114,1053,-427,610,2319,-116,53,-49,6090,34300,100870,30,100080,1
2279,485800,-11,132,1060,-488,-610,671,-65,124,1053,-61,-305,793,-118,52,-48,6089,34310,100869,30,84960,1
2280,486000,1,162,1044,0,-244,1098,-47,124,1052,244,488,1281,-120,53,-48,6088,34300,100869,30,73800,1
2281,486200,-7,99,1062,-183,-488,1037,-67,115,1060,-122,183,1037,-124,50,-46,6089,34300,100869,30,72720,1
2282,486400,7,121,1027,-244,488,1037,-11,121,1051,122,1342,1281,-128,51,-46,6088,34300,100869,30,77040,1
2283,486600,-9,199,1095,122,-122,2990,-61,158,1075,366,427,3356,-131,49,-44,6088,34300,100869,30,78480,1
2284,486800,7,193,1064,-366,488,7446,-30,161,1025,-427,1159,7873,-133,48,-43,6088,34300,100870,30,77400,0
2285,487000,5,144,1054,-1220,2258,13244,-66,113,1045,-1281,2990,13427,-136,46,-40,6087,34300,100870,30,76320,0
2286,487200,1,189,1056,-549,1953,16906,-37,137,1032,-427,2807,17517,-138,46,-37,6087,34300,100869,29,75240,3
2287,487400,-48,142,1054,-976,3173,18798,-86,126,1049,-1037,3479,19104,-140,46,-35,6088,34300,100869,29,68760,3
2288,487600,-7,134,1105,-793,1953,18432,-51,140,1050,-488,2502,18676,-144,45,-30,6088,34300,100869,29,65520,3
2289,487800,-11,169,1050,-488,2197,17883,-60,139,1028,-183,2807,18188,-146,45,-25,6089,34300,100869,29,67320,3
2290,488000,-33,162,1054,-671,1464,17395,-108,152,1086,-244,1953,17517,-148,44,-19,6089,34300,100869,29,70560,3
2291,488200,-1,123,994,183,2746,18188,-79,105,1015,610,3234,18371,-148,46,-13,6087,34300,100870,29,72000,3
2292,488400,-44,185,1111,61,3173,17517,-83,122,1069,61,3845,17944,-150,46,-6,6085,34300,100869,29,73440,3
2293,488600,-121,181,1138,-2563,2075,14099,-134,137,1121,-2929,2441,14221,-150,48,2,6088,34300,100869,29,74160,0
2294,488800,-13,150,1097,122,1342,11901,-79,99,1065,-61,1953,12268,-148,50,8,6087,34300,100870,29,73440,0
2295,489000,9,148,1007,-427,-427,8422,-21,62,997,-1098,122,8666,-147,50,14,6088,34300,100869,29,72720,0
2296,489200,5,113,1013,366,-122,5981,-65,97,1063,1525,61,6591,-145,50,21,6087,34300,100869,29,72360,0
2297,489400,1,201,1052,1342,-1037,9094,-54,142,1077,1403,-610,9399,-143,48,25,6087,34300,100869,29,72360,0
2298,489600,0,199,1039,-1281,2014,13977,-60,182,1045,-854,2746,14160,-142,48,31,6087,34300,100869,29,73440,0
2299,489800,-1,162,1119,-183,2319,21179,-57,162,1088,-61,2746,21667,-139,50,35,6088,34300,100870,29,74880,3
2300,490000,-35,128,1058,-1037,3051,21057,-84,123,1056,-610,3784,21362,-136,51,41,6089,34300,100867,29,76680,3
2301,490200,7,173,1017,-1342,2502,19775,-21,124,1024,-1037,3356,19897,-135,55,45,6088,34300,100867,29,78120,3
2302,490400,5,193,1068,-610,2563,20629,-38,150,1051,61,3295,20996,-132,57,49,6089,34300,100867,29,82080,3
2303,490600,7,175,1019,427,1708,21118,-58,131,1032,305,2502,21484,-130,62,52,6087,34300,100866,29,84600,3
2304,490800,-23,171,1089,-1098,2014,20385,-84,139,1064,-671,2807,20629,-126,66,58,6088,34300,100867,29,88920,3
2305,491000,-39,183,1070,-366,1953,20202,-110,119,1051,244,2502,20385,-121,73,63,6088,34300,100869,29,102240,3
2306,491200,-80,158,1095,-915,2563,17944,-125,121,1081,-427,3234,18371,-114,78,69,6088,34300,100867,29,103680,3
2307,491400,-27,125,1044,-366,915,14282,-88,95,1039,122,1464,14465,-106,84,73,6088,34300,100869,29,105840,0
2308,491600,-37,181,1093,-915,1525,12207,-85,136,1076,-488,1892,12329,-97,87,75,6089,34300,100869,29,107280,0
2309,491800,3,125,1025,-976,976,8728,-50,93,1022,-549,1281,8911,-85,92,77,6089,34300,100869,29,107280,0
2310,492000,-3,121,1070,-732,1770,6713,-51,98,1056,-183,2197,6896,-76,95,77,6087,34300,100869,29,110160,0
2311,492200,-5,166,1066,427,976,5798,-68,121,1053,671,1525,5859,-68,98,80,6090,34300,100869,29,112320,0
2312,492400,7,119,1037,-244,183,3601,-32,93,1033,244,976,3601,-61,100,77,6088,34300,100869,29,115920,1
2313,492600,-1,162,1080,-915,-610,3051,-58,102,1042,-305,-122,3234,-54,102,75,6089,34300,100869,29,118080,1
2314,492800,-37,101,1039,244,-915,1586,-97,99,1077,366,-122,1831,-47,104,74,6089,34300,100869,29,120240,1
2315,493000,-17,130,1085,-488,-915,-915,-57,118,1062,-122,-366,-732,-44,105,73,6088,34300,100869,29,121680,1
2316,493200,3,142,1037,488,-854,427,-53,124,1037,854,-427,610,-39,108,68,6089,34290,100869,29,123120,1
2317,493400,3,132,1074,-366,-1831,0,-37,109,1066,-61,-1159,244,-37,109,65,6089,34300,100871,29,122400,1
2318,493600,-5,160,1070,0,-1159,1098,-63,104,1088,671,-793,1281,-33,110,63,6087,34300,100870,30,125280,1
2319,493800,-1,130,1062,0,366,3051,-63,116,1052,671,976,3295,-31,112,59,6089,34290,100870,29,126000,1
2320,494000,1,142,1058,-61,-122,2807,-74,122,1067,366,305,2929,-29,114,54,6087,34300,100869,30,128160,1
2321,494200,5,162,1064,-366,305,1647,-8,126,1049,0,854,1770,-26,114,50,6089,34290,100870,30,130320,1
2322,494400,5,136,1070,793,-183,2014,-28,109,1036,1098,183,2197,-26,114,47,6086,34290,100870,30,131760,1
2323,494600,5,117,1097,-305,976,976,-60,96,1065,-61,1586,1220,-27,116,44,6090,34290,100869,30,135360,1
2324,494800,13,103,1050,-488,183,1037,-36,100,1026,549,427,1281,-28,118,40,6088,34290,100870,30,138240,1
2325,495000,-3,134,1107,183,-244,427,-94,147,1080,549,305,610,-28,115,38,6089,34290,100870,30,141840,1
2326,495200,11,121,1054,-732,122,-549,-3,107,1043,-488,854,-488,-30,115,37,6089,34290,100870,30,146160,1
2327,495400,3,144,1048,-671,-122,-61,-32,105,1059,-427,305,0,-31,115,35,6090,34290,100870,30,149760,1
2328,495600,5,128,1052,-122,488,-427,-58,116,1048,244,1098,-305,-32,114,34,6089,34290,100871,30,154800,1
2329,495800,7,142,1078,122,305,-305,-35,121,1059,427,976,61,-32,113,35,6089,34290,100871,30,158400,1
2330,496000,-11,167,1076,0,-183,61,-81,129,1086,549,366,427,-33,112,34,6089,34290,100867,30,164880,1
2331,496200,-25,150,1060,244,976,244,-66,115,1044,671,1403,366,-33,110,34,6088,34290,100866,30,169920,1
2332,496400,-31,150,1058,122,549,793,-85,117,1076,488,1281,976,-33,108,34,6089,34290,100865,30,174240,1
2333,496600,-33,148,1072,-122,-732,671,-88,106,1072,183,-305,854,-34,106,33,6091,34290,100866,29,180000,1
2334,496800,-25,158,1105,122,549,549,-78,131,1085,732,1098,671,-33,103,33,6090,34290,100866,30,182880,1
2335,497000,0,132,1044,122,-61,-305,-63,114,1035,549,305,-183,-36,102,32,6089,34290,100865,30,190080,1
2336,497200,1,115,1017,305,183,-732,-49,99,1027,671,732,-488,-37,98,32,6089,34290,100865,30,195840,1
2337,497400,-19,156,1042,-305,-183,-1098,-69,121,1059,122,427,-976,-37,96,31,6089,34290,100866,30,200160,1
2338,497600,-7,148,1062,427,-122,-1770,-64,118,1054,488,244,-1770,-39,93,33,6089,34290,100866,30,204480,1
2339,497800,-17,150,1097,-427,549,-305,-52,124,1043,915,1037,-244,-39,91,32,6088,34290,100866,30,208800,1
2340,498000,-15,119,1037,122,-244,732,-68,121,1036,793,122,1037,-39,87,31,6089,34290,100867,30,213120,1
2341,498200,1,130,1033,122,61,1037,-45,118,1038,427,671,1098,-38,83,31,6089,34290,100866,30,217440,1
2342,498400,-11,126,1041,-610,-610,976,-60,124,1046,-305,-122,1159,-38,81,31,6090,34290,100867,30,223200,1
2343,498600,-17,136,1082,183,-305,1403,-82,119,1056,671,0,1525,-38,76,31,6090,34290,100867,29,228960,1
2344,498800,5,132,1042,-183,-183,427,-40,106,1043,183,427,549,-39,72,29,6088,34290,100867,30,233280,1
2345,499000,5,158,1072,549,-793,183,-62,133,1063,854,-122,305,-38,70,30,6087,34290,100866,30,239040,1
2346,499200,3,126,1046,-305,-732,-915,-35,116,1048,183,0,-671,-37,65,29,6089,34280,100866,30,243360,1
2347,499400,5,156,1035,-122,-549,-366,-42,111,1031,305,0,-244,-38,61,27,6089,34280,100869,30,246240,1
2348,499600,5,173,1058,366,0,-366,-25,129,1036,976,610,-244,-40,59,27,6088,34280,100869,30,250560,1
2349,499800,5,160,1058,366,0,-671,-39,121,1041,549,366,-488,-40,53,26,6088,34280,100869,30,253440,1
2350,500000,-19,162,1042,244,-549,-488,-65,114,1055,732,122,-305,-42,51,26,6087,34280,100870,30,256320,1
2351,500200,-11,169,1044,-122,-427,-427,-67,111,1055,-183,61,-183,-43,46,26,6087,34280,100869,30,260640,1
2352,500400,-3,134,1062,-671,-610,-427,-70,131,1049,-183,0,-305,-45,42,25,6087,34280,100869,30,264960,1
2353,500600,7,158,1072,-244,183,244,-44,126,1041,366,732,549,-49,37,26,6088,34280,100870,30,270720,1
2354,500800,-23,121,1070,-244,-366,610,-79,119,1064,0,305,915,-50,34,27,6090,34280,100870,30,275040,1
2355,501000,-9,160,1080,-793,366,732,-51,122,1038,-549,793,915,-52,31,29,6089,34280,100870,30,276480,1
2356,501200,-25,144,1082,0,-305,1159,-88,128,1068,366,0,1220,-53,28,29,6088,34280,100871,30,277920,1
2357,501400,-9,136,1062,-427,-1464,-427,-79,121,1056,-305,-732,-183,-54,25,33,6091,34280,100870,30,277920,1
2358,501600,3,117,1031,61,-549,-1037,-55,113,1051,793,-61,-1037,-55,21,35,6088,34280,100870,30,277920,1
2359,501800,5,146,1046,122,-1220,-549,-49,100,1042,366,-732,-427,-54,18,36,6088,34280,100869,30,276480,1
2360,502000,-66,150,1072,-1098,-915,-1037,-146,176,1129,-244,-366,-854,-56,16,39,6088,34280,100869,30,275040,1
2361,502200,3,154,1085,-427,61,-1281,-54,87,1067,-61,488,-1220,-56,13,41,6091,34280,100867,30,273600,1
2362,502400,-25,109,1046,-427,61,-5737,-74,73,1034,-305,793,-5554,-56,10,43,6089,34280,100867,30,270720,1
2363,502600,-15,83,1099,183,-1770,-13000,-68,68,1072,610,-1159,-12878,-55,7,46,6090,34280,100867,30,270720,2
2364,502800,0,164,1042,915,-2258,-17333,-48,107,1035,1342,-1831,-17456,-54,4,46,6088,34280,100867,30,267840,2
2365,503000,1,99,1052,671,-2624,-19714,-68,96,1069,1281,-2136,-19714,-52,2,46,6090,34280,100869,30,267840,2
2366,503200,-5,136,1062,122,-1831,-20446,-46,110,1045,122,-1403,-20324,-49,-2,48,6090,34280,100869,30,266400,2
2367,503400,-25,164,1062,793,-2258,-19470,-61,148,1057,1586,-1708,-19531,-45,-5,47,6089,34280,100869,30,267840,2
2368,503600,5,87,1095,-244,-2624,-20568,-47,100,1068,-61,-2075,-20446,-39,-6,47,6089,34280,100869,30,269280,2
2369,503800,7,115,1035,244,-3540,-20019,-43,102,1022,915,-2990,-19958,-35,-9,46,6090,34280,100870,30,269280,2
2370,504000,-9,99,1083,427,-2258,-18127,-80,114,1070,1159,-2075,-17944,-28,-12,43,6090,34270,100870,30,269280,2
2371,504200,5,89,1058,793,-2502,-16662,-61,123,1053,1403,-1953,-16540,-23,-12,40,6090,34270,100869,30,269280,2
2372,504400,5,150,1064,488,-2380,-13854,-48,117,1050,1342,-2197,-13732,-16,-13,36,6089,34270,100869,30,267840,2
2373,504600,-25,167,1068,-61,-1342,-11718,-70,143,1075,244,-793,-11535,-11,-13,32,6089,34270,100869,30,266400,2
