 unit--timestamp[ms];bma280_x[mg];bma280_y[mg];bma280_z[mg];bmg160_x[mDeg];bmg160_y[mDeg];bmg160_z[mDeg];bmi160_a_x[mg];bmi160_a_y[mg];bmi160_a_z[mg];bmi160_g_x[mDeg];bmi160_g_y[mDeg];bmi160_g_z[mDeg];bmm150_x[microT];bmm150_y[microT];bmm150_z[microT];bmm150_res;bme280_temp[mDeg];bme280_press[Pa];bme280_hum[rh];max44009_bright[mLux];
199000;0;154;1052;-366;2014;16784;-45;139;1069;183;2807;17211;-110;81;72;6059;35060;100864;28;105120;
199200;-11;164;1015;-366;1037;15075;-83;101;1015;61;1586;15014;-105;84;73;6057;35060;100864;28;106560;
199400;-9;121;1056;-61;244;10253;-76;102;1076;427;854;10620;-95;90;77;6058;35060;100864;28;106560;
199600;0;113;1046;-183;1342;7507;-55;111;1057;366;1708;7812;-85;94;77;6059;35060;100864;28;109440;
199800;-31;123;1064;427;732;5371;-72;125;1058;0;1220;5432;-77;96;79;6058;35060;100864;28;111600;
200000;-44;144;1078;-488;610;3784;-97;140;1070;-61;915;3845;-68;99;78;6059;35060;100865;28;114480;
200200;7;119;1048;-305;-366;2868;-50;114;1020;183;427;3173;-61;100;78;6058;35060;100863;28;116640;
200400;-1;117;1091;488;-854;3417;-78;113;1081;915;-610;3723;-53;103;75;6058;35060;100864;28;118800;
200600;-9;119;1066;-244;-427;976;-56;104;1042;549;244;1342;-47;105;72;6057;35060;100864;28;120960;
200800;-15;138;1091;793;-1342;976;-77;113;1074;1220;-1098;1220;-41;107;70;6058;35060;100865;28;122400;
201000;-19;103;1060;793;-915;671;-77;116;1060;976;-610;915;-38;109;66;6058;35060;100865;28;120240;
201200;17;117;1011;-610;-1464;-244;-33;113;1017;-183;-976;61;-33;110;62;6059;35060;100865;28;123120;
201400;7;134;1052;-183;-1037;1220;-22;111;1040;366;-427;1586;-31;112;59;6060;35060;100865;28;124560;
201600;7;140;1048;-549;61;1892;-26;98;1057;122;1098;2258;-28;114;53;6059;35060;100865;28;128160;
201800;9;136;1046;183;122;1953;-21;124;1046;488;671;2136;-29;116;50;6057;35050;100863;28;132480;
202000;-11;177;1083;-244;305;1892;-67;116;1054;244;915;2075;-27;116;46;6059;35050;100864;28;134640;
202200;5;164;1039;671;-366;1525;-48;104;1034;1159;183;1770;-27;117;43;6056;35050;100863;28;137520;
202400;5;107;1074;-549;-488;915;-24;106;1031;-183;0;1220;-29;116;40;6058;35050;100862;28;141120;
202600;-5;140;1076;-183;366;854;-47;105;1068;-61;915;1098;-28;117;38;6058;35050;100862;28;144000;
202800;-3;148;1031;-427;366;793;-55;100;1040;61;976;1037;-29;116;38;6059;35050;100863;28;146880;
203000;3;167;1052;-122;-122;122;-60;146;1089;-366;305;305;-31;116;34;6058;35040;100862;28;151200;
203200;9;130;1054;-183;0;488;-36;116;1048;732;549;610;-32;114;36;6059;35040;100863;28;156240;
203400;5;126;1082;-976;-61;61;-48;112;1056;-549;671;244;-31;113;35;6060;35040;100864;28;159840;
203600;-1;150;1078;610;976;1342;-68;119;1071;732;1098;1647;-31;113;33;6059;35040;100863;28;166320;
203800;0;138;1066;244;732;793;-87;108;1033;610;1220;976;-32;111;33;6058;35040;100864;28;170640;
204000;-11;142;1039;-183;183;122;-98;149;1082;122;488;183;-33;109;32;6060;35040;100864;28;175680;
204200;5;130;1046;366;-122;610;-50;106;1055;732;427;793;-33;106;32;6059;35040;100864;28;181440;
204400;-21;162;1078;-183;-183;854;-73;98;1084;244;244;1098;-33;103;30;6059;35040;100865;28;184320;
204600;-39;166;1044;1098;305;549;-79;131;1059;1464;793;854;-35;101;31;6059;35040;100865;28;190080;
204800;-1;164;1052;0;-305;-732;-70;116;1055;610;61;-610;-35;98;31;6059;35040;100865;28;195840;
205000;5;117;1019;122;-244;-1770;-51;109;1034;183;244;-1770;-37;96;31;6059;35040;100865;28;200160;
205200;5;142;1039;366;-366;-2685;-55;114;1039;122;366;-2502;-38;92;31;6056;35030;100863;28;204480;
205400;-23;126;1087;0;-610;-2319;-72;112;1058;854;0;-1892;-39;91;32;6059;35030;100862;28;207360;
205600;-13;181;1054;244;122;-1831;-45;133;1042;671;793;-1708;-39;88;32;6060;35030;100863;28;210240;
205800;-1;197;1011;549;-61;61;-49;133;1050;1098;549;183;-40;85;30;6060;35030;100864;28;214560;
206000;-1;169;1062;-366;549;0;-58;115;1053;61;1098;183;-41;81;31;6061;35030;100864;29;220320;
206200;-21;152;1052;-244;-244;1586;-80;121;1059;183;61;1770;-40;80;32;6060;35020;100864;29;226080;
206400;-33;146;1060;-183;-61;2075;-88;124;1066;366;183;2258;-38;76;30;6059;35020;100863;29;230400;
206600;7;142;1050;610;-366;1647;-37;119;1022;1159;244;1953;-39;71;29;6059;35020;100864;29;236160;
206800;5;134;1042;-122;-915;915;-53;103;1033;915;-366;1037;-38;68;29;6060;35020;100863;29;240480;
207000;7;132;1044;-122;-854;-366;-54;115;1043;488;-61;-183;-37;64;28;6060;35020;100863;29;244800;
207200;-21;156;1087;0;61;-488;-63;117;1069;244;427;-244;-39;59;27;6059;35010;100863;29;249120;
207400;5;142;1060;1159;-549;0;-67;137;1040;1464;305;366;-40;55;26;6061;35010;100863;29;252000;
207600;-19;183;1060;-122;-122;-854;-65;116;1061;183;488;-610;-42;51;26;6060;35010;100861;29;256320;
207800;-11;189;1048;122;-122;-1281;-78;120;1045;488;305;-1037;-44;47;24;6060;35010;100862;29;259200;
208000;5;140;1025;-183;-793;-2136;-40;104;1016;0;-244;-1892;-46;42;24;6060;35010;100863;29;263520;
208200;-17;113;1062;122;-244;-366;-69;119;1050;183;305;-244;-48;38;26;6060;35010;100863;29;269280;
208400;-5;140;1089;0;-915;366;-50;135;1059;-122;-366;488;-48;35;27;6060;35010;100862;29;273600;
208600;-13;150;1066;-793;-244;-61;-79;126;1081;-610;61;-183;-51;31;28;6060;35010;100862;29;276480;
208800;-3;113;1060;-244;-854;366;-64;110;1049;244;-366;427;-53;29;30;6060;35000;100862;29;279360;
209000;5;130;1009;-427;-1037;-854;-23;105;1011;-244;-427;-366;-55;24;32;6059;35000;100863;29;279360;
209200;-5;150;1056;366;-793;122;-59;122;1055;976;-61;488;-55;22;34;6060;35000;100863;29;277920;
209400;5;130;1066;-305;-427;-122;-33;127;1045;0;-61;61;-56;18;37;6060;35000;100863;29;275040;
209600;9;66;933;-915;-2746;61;-56;61;934;-549;-2319;0;-56;15;39;6061;35000;100863;29;273600;
209800;-9;95;1033;-122;-427;-122;-82;102;1074;305;-183;183;-56;12;42;6060;35000;100864;29;272160;
210000;5;125;1041;-427;-1281;-7080;-49;53;1028;61;-671;-7019;-56;11;45;6061;35000;100864;29;269280;
210200;-11;134;1046;1098;-1953;-13732;-77;72;1042;1647;-1281;-13610;-55;7;45;6060;35000;100864;29;269280;
210400;0;158;1039;854;-2258;-19470;-62;84;1050;1281;-1831;-19531;-53;3;48;6059;34990;100863;29;267840;
210600;7;121;1021;366;-3173;-22216;-58;68;1077;305;-2929;-22155;-52;0;47;6061;34990;100864;29;267840;
210800;-3;126;1041;671;-3784;-20568;-101;140;1077;1403;-3051;-20446;-48;-4;48;6061;34990;100864;29;266400;
211000;-17;150;1056;1281;-3662;-19592;-93;108;1069;1770;-3051;-19470;-43;-6;47;6061;34990;100866;29;267840;
211200;-15;171;1037;671;-3417;-19897;-86;110;1048;1220;-2929;-19714;-39;-8;47;6060;34990;100863;29;267840;
211400;-42;166;1070;610;-2868;-19653;-99;129;1082;1037;-2197;-19592;-33;-10;45;6061;34990;100862;29;269280;
211600;-25;140;1113;-488;-3051;-18615;-73;95;1067;-183;-2502;-18432;-27;-12;42;6061;34990;100862;29;267840;
211800;5;115;1031;122;-2380;-17089;-61;101;1057;610;-1892;-16906;-20;-12;39;6062;34990;100862;29;267840;
212000;0;177;1060;793;-2380;-14160;-55;117;1049;915;-1831;-14038;-15;-12;35;6063;34990;100863;29;266400;
212200;5;119;1052;-671;-1770;-11657;-67;113;1060;0;-1403;-11413;-8;-13;30;6062;34990;100863;29;266400;
212400;0;175;1056;183;-610;-7751;-39;117;1038;793;-61;-7873;-4;-13;25;6060;34990;100863;29;263520;
212600;-35;136;1074;-244;-1403;-4089;-99;120;1090;183;-732;-3845;2;-13;20;6060;34980;100864;29;260640;
212800;-5;158;1056;-427;-854;-2746;-76;120;1064;-122;-488;-2563;6;-16;13;6062;34980;100864;29;259200;
213000;-3;134;1046;0;-1708;-2929;-67;112;1066;427;-1159;-2868;11;-15;6;6062;34980;100864;29;254880;
213200;7;125;1054;-366;-732;-2929;-51;146;1076;-61;-61;-2807;14;-16;-2;6061;34980;100863;29;253440;
213400;3;136;1044;-610;-1159;-2563;-29;111;1057;-244;-793;-2441;17;-17;-4;6062;34980;100864;29;250560;
213600;7;146;1035;732;-976;-1586;-20;117;1027;1159;-305;-1220;19;-19;-14;6061;34980;100863;29;247680;
213800;13;191;1027;610;-183;2563;-12;123;1033;793;549;3173;21;-20;-24;6063;34980;100863;29;244800;
214000;0;183;1056;-244;1586;8178;-56;143;1063;-122;2380;8300;22;-23;-34;6062;34980;100863;29;243360;
214200;1;212;1058;-366;2075;14465;-39;164;1065;-671;2746;14770;21;-28;-44;6061;34980;100864;29;239040;
214400;11;132;1003;-488;1708;18493;-49;112;987;-427;2319;18737;17;-38;-55;6061;34980;100865;29;236160;
214600;-25;152;1107;-305;3173;20446;-108;132;1099;61;3723;20751;12;-47;-64;6063;34980;100865;29;230400;
214800;-15;154;1042;0;2563;20141;-84;133;1027;610;3234;20263;3;-59;-71;6063;34980;100865;29;224640;
215000;-25;169;1058;-305;3356;21362;-73;136;1069;-61;3906;21667;-10;-70;-76;6063;34970;100860;29;216000;
215200;-35;210;1091;-793;2746;20385;-71;135;1050;-610;3295;20568;-27;-79;-79;6063;34970;100860;29;180720;
215400;7;148;1003;183;1098;19226;-38;128;1006;427;1892;19592;-44;-87;-79;6064;34970;100861;29;148320;
215600;-3;177;1048;-671;1037;17639;-68;135;1063;-61;1525;17883;-62;-91;-76;6061;34970;100861;29;143280;
215800;1;119;1019;366;244;14709;-90;127;1063;793;854;14892;-80;-93;-70;6060;34970;100861;29;140400;
216000;3;117;1056;-854;732;11108;-68;95;1049;-732;1281;11352;-95;-91;-63;6063;34970;100862;29;136800;
216200;5;128;1095;305;61;7873;-14;130;1037;671;793;8117;-107;-90;-56;6063;34970;100862;29;133200;
216400;-15;162;1070;-122;122;5432;-58;108;1060;61;610;5798;-116;-87;-48;6062;34970;100862;29;131040;
216600;-13;166;1013;-366;244;3906;-52;121;1080;-244;793;3967;-124;-84;-38;6063;34970;100862;29;129600;
216800;48;126;976;1953;-2319;3845;-33;112;1036;2685;-1770;3967;-129;-82;-29;6062;34970;100863;29;128160;
217000;-17;154;1091;-732;-305;2197;-98;88;1121;-183;0;2441;-132;-77;-20;6063;34960;100862;29;128880;
217200;3;216;1082;-976;2136;1525;-27;144;1078;-610;2502;1708;-136;-72;-12;6064;34960;100862;29;124560;
217400;-76;121;1097;61;2380;2868;-129;132;1108;488;2685;3173;-138;-68;-4;6062;34960;100863;29;121680;
217600;-1;177;1082;-1220;1342;1159;-71;140;1053;-183;1831;1647;-140;-61;4;6063;34960;100864;29;122400;
217800;13;125;1033;-488;1525;1525;-20;92;1003;-427;1892;1831;-140;-53;11;6061;34960;100863;29;116640;
218000;13;89;992;61;-244;1281;-48;101;1042;671;488;1464;-140;-46;17;6063;34960;100864;29;113040;
218200;-25;175;1044;671;1464;1525;-81;96;1094;1098;1831;1708;-139;-36;25;6063;34960;100863;29;108000;
218400;7;138;996;1647;-1953;-2990;-37;36;974;1770;-1647;-2929;-136;-28;31;6063;34950;100860;29;101520;
218600;11;58;1041;1220;-3601;-2746;-70;134;1002;1464;-3234;-2502;-133;-21;33;6061;34950;100860;29;94320;
218800;-492;375;1134;4150;-8300;732;-543;149;1514;5432;-8666;3051;-126;-13;36;6060;34950;100859;29;92880;
219000;220;136;1083;-1403;-122;3417;247;181;988;-1708;1708;3540;-122;-8;39;6064;34950;100859;29;91440;
219200;228;214;960;1098;-1831;122;182;198;942;671;0;0;-116;-1;42;6063;34950;100859;29;87840;
219400;46;201;1025;2014;-1770;3906;-10;99;1052;2197;-1464;3601;-111;2;44;6063;34950;100860;29;83520;
219600;-5;123;1042;-915;-427;2624;-74;135;1059;-671;122;2868;-106;5;46;6063;34950;100859;29;79560;
219800;-277;9;1015;-4943;8789;-671;-245;133;1080;-3540;10070;-183;-104;7;47;6062;34950;100859;29;77400;
220000;29;148;1035;-793;488;1525;26;102;1048;-366;854;1586;-103;8;49;6062;34940;100860;29;77400;
220200;9;115;970;122;-366;3112;-35;78;1005;488;61;3479;-103;9;49;6063;34940;100860;29;76320;
220400;-15;134;1035;122;366;2441;-67;96;1054;488;1037;2502;-102;10;52;6064;34940;100861;29;75240;
220600;-19;130;1058;427;183;1342;-71;116;1052;854;854;1464;-104;12;54;6063;34940;100862;29;74880;
220800;-19;130;1033;1037;-854;1220;-69;108;1050;1464;-366;1342;-103;10;55;6061;34940;100862;29;74520;
221000;-17;150;1056;-183;-915;793;-87;108;1048;183;-610;732;-102;11;57;6064;34940;100862;29;74520;
221200;-11;166;1054;610;-549;2380;-56;135;1051;976;-122;2502;-102;13;61;6063;34940;100861;29;74520;
221400;7;167;1041;-671;-549;8300;-38;175;1026;366;61;8422;-101;13;62;6063;34940;100861;29;70920;
221600;5;128;1033;61;1342;16296;-37;133;1051;122;1831;16418;-99;15;64;6063;34940;100862;29;59760;
221800;-17;167;1072;-244;1953;19104;-56;123;1045;0;2502;19531;-98;18;64;6064;34940;100863;29;56520;
222000;-19;185;1101;-1098;2136;19958;-78;152;1079;-549;2624;20263;-96;20;65;6062;34940;100862;29;56520;
222200;9;171;1015;-488;2136;19897;-14;122;1003;-366;2868;20263;-95;22;64;6062;34940;100862;29;56160;
222400;1;166;1015;244;1647;20507;-71;137;1034;488;2014;20812;-96;24;66;6063;34940;100862;29;58320;
222600;-13;173;1066;-427;1647;19897;-85;139;1056;-244;2258;20202;-96;25;68;6064;34930;100861;29;62640;
222800;-35;125;1070;-244;2685;19897;-103;124;1097;305;2990;20080;-95;28;70;6062;34930;100861;29;63000;
223000;-35;216;1101;-244;2807;18493;-76;131;1039;-122;3356;18615;-95;31;75;6062;34930;100862;29;53640;
223200;1;162;1017;-671;1586;15502;-57;118;1011;-305;2197;15441;-93;35;81;6064;34930;100861;29;64080;
223400;-11;171;1089;-549;1464;11718;-81;113;1072;427;2136;12084;-91;38;87;6062;34930;100860;29;64080;
223600;0;158;1056;549;244;9338;-57;124;1025;549;1159;9338;-88;40;93;6063;34930;100861;29;53280;
223800;-9;132;1064;-854;122;5371;-73;113;1066;366;488;5615;-81;45;99;6064;34930;100860;29;52200;
224000;0;150;1029;-305;-183;5371;-54;123;1039;61;183;5493;-75;48;104;6063;34930;100860;29;51480;
224200;5;138;1052;-305;61;4150;-40;125;1054;610;671;4394;-68;50;109;6062;34930;100860;29;50400;
224400;-3;207;1060;183;122;3417;-40;125;1050;671;793;3662;-59;54;111;6062;34920;100860;29;49680;
224600;-9;169;1064;-305;-671;1525;-74;120;1051;488;-305;1892;-50;57;114;6063;34920;100861;29;48960;
224800;-11;146;1064;-488;-488;1770;-69;131;1045;61;122;1892;-41;59;115;6064;34920;100861;29;50040;
225000;-21;146;1044;-305;-915;1892;-91;131;1075;-183;-427;2197;-31;61;114;6064;34920;100862;29;51840;
225200;9;146;1054;-305;-732;915;-24;119;1034;427;-244;1098;-24;64;111;6062;34920;100861;29;53640;
225400;5;175;1041;-366;-305;1159;-55;122;1057;-122;244;1403;-15;66;109;6063;34920;100861;29;55440;
225600;-7;144;1062;-244;61;1953;-61;123;1054;-183;610;2319;-8;69;103;6062;34920;100862;29;56880;
225800;-3;158;1085;244;305;2502;-59;117;1058;549;915;2807;-2;69;98;6063;34920;100863;29;57960;
226000;7;154;1039;-61;61;1037;-42;110;1037;488;610;1281;2;71;93;6062;34920;100862;29;58680;
226200;-7;164;1080;-61;-183;915;-56;112;1069;427;732;1159;6;73;86;6065;34920;100862;29;59040;
226400;0;146;1025;122;-366;915;-45;99;1039;488;183;976;9;74;79;6065;34920;100862;29;59400;
226600;1;166;1050;-488;-244;2441;-54;128;1062;-183;305;2807;12;74;72;6063;34920;100863;29;60120;
226800;5;181;1048;549;1159;8178;-31;151;1046;732;1464;8666;12;72;66;6063;34920;100864;29;60120;
227000;3;189;1052;-61;1953;14160;-57;143;1045;183;2441;14343;17;71;59;6064;34910;100861;29;60120;
227200;5;156;1068;244;610;16906;-83;156;1080;732;854;17028;19;66;53;6064;34910;100861;29;59760;
227400;-33;173;1037;-1159;1892;16479;-94;94;1045;-183;2258;16784;20;65;50;6062;34910;100862;29;59400;
227600;-39;169;1089;-732;1831;17211;-80;126;1068;-305;2197;17395;21;59;45;6064;34910;100862;29;59400;
227800;-17;152;1072;-915;2014;17089;-65;138;1069;-732;2319;17211;22;54;41;6064;34910;100862;29;59400;
228000;13;185;1052;61;2014;17517;0;146;990;427;2441;17639;22;44;37;6063;34910;100862;29;59760;
228200;-5;121;1021;-61;1586;17761;-88;118;1064;366;1831;18005;20;38;32;6064;34910;100862;29;60480;
228400;-9;146;1046;-854;1647;15075;-80;98;1046;-488;2136;15136;17;32;30;6066;34910;100862;29;61920;
228600;5;121;1056;-305;2502;12451;-50;129;1052;-305;2807;12817;14;25;28;6066;34910;100862;29;63360;
228800;1;132;1052;-793;1159;8850;-56;109;1052;-244;1647;8972;9;21;26;6064;34910;100863;29;64800;
229000;-52;171;1097;0;488;6958;-102;121;1095;183;854;7080;5;15;26;6065;34910;100862;29;67320;
229200;5;132;1070;-61;244;5371;-32;132;1064;-305;1159;5615;0;14;28;6063;34910;100863;29;70200;
229400;11;142;1062;-61;549;7324;-23;124;1030;-976;1342;7568;-4;10;28;6065;34910;100863;29;73080;
229600;-21;224;1029;305;1708;12390;-83;141;1079;305;2502;12634;-7;5;31;6065;34910;100862;29;76320;
229800;-54;144;1130;-610;2441;16845;-85;132;1091;-244;2929;17089;-11;-1;34;6065;34910;100862;29;81720;
230000;3;140;1019;-183;2197;16052;-54;108;1003;183;2685;16418;-16;-4;38;6065;34900;100862;29;87120;
230200;-5;207;1054;-366;1953;16723;-71;148;1082;-61;2441;16967;-18;-9;41;6065;34900;100863;29;91440;
230400;5;142;1048;-488;1159;15747;-55;120;1047;-671;1892;16113;-22;-14;46;6064;34900;100863;29;89280;
230600;7;146;1029;0;915;16540;-54;119;1024;244;1647;16845;-25;-19;51;6066;34900;100863;29;72000;
230800;-48;156;1050;122;2136;16967;-71;127;1054;488;2807;17517;-29;-22;56;6065;34900;100863;29;54360;
231000;1;191;1048;-488;793;15869;-56;158;1050;61;1586;15747;-33;-25;61;6065;34900;100863;29;50760;
231200;7;132;1039;-671;915;13854;-47;115;1041;-183;1403;14038;-35;-28;66;6065;34900;100863;29;50760;
231400;-41;146;1083;244;1281;12451;-108;121;1076;854;1831;12695;-37;-28;72;6063;34900;100864;29;51840;
231600;-42;148;1060;671;610;7873;-69;127;1046;976;1281;8117;-39;-30;76;6065;34900;100863;29;53280;
231800;-1;154;1052;244;-183;4333;-51;116;1038;488;305;4394;-39;-31;80;6063;34900;100863;29;55080;
232000;7;160;1044;183;366;3173;-34;128;1047;549;1220;3356;-37;-30;84;6064;34900;100861;29;56520;
232200;5;130;1039;-854;-427;2319;-47;122;1061;-305;244;2380;-36;-30;86;6064;34900;100862;29;63000;
232400;-11;138;1089;-244;549;3356;-66;130;1065;0;1037;3417;-34;-28;89;6065;34900;100862;29;80640;
232600;1;152;1048;61;0;3173;-57;124;1045;488;549;3479;-33;-27;92;6065;34900;100862;29;102960;
232800;1;167;1050;488;549;2807;-65;141;1045;1098;976;3173;-31;-25;93;6064;34900;100862;29;126000;
233000;-7;144;1048;-122;-549;1037;-68;118;1046;-61;-122;1098;-29;-23;95;6064;34890;100863;29;144720;
233200;3;148;1074;122;-793;1525;-63;124;1036;610;-244;1831;-28;-19;96;6063;34890;100862;29;152640;
233400;9;125;1048;0;305;1159;-28;111;1031;366;1098;1342;-27;-17;95;6067;34890;100862;29;154800;
233600;7;162;1048;671;-183;2502;-56;134;1053;1037;305;2746;-25;-12;95;6065;34890;100862;29;156960;
233800;-44;191;1039;-427;-122;2075;-91;109;1078;-61;305;2197;-23;-9;97;6064;34890;100862;29;159120;
234000;-5;164;1035;61;-244;915;-49;119;1038;244;244;1098;-22;-5;95;6064;34890;100862;29;160560;
234200;7;156;1042;305;-1708;-854;-48;126;1039;671;-1342;-488;-19;0;96;6063;34890;100862;29;162720;
234400;5;158;1076;-61;-366;-671;-48;118;1054;0;305;-366;-18;1;95;6065;34890;100863;29;164160;
234600;15;164;1037;1586;-1220;-244;-39;161;1034;1098;-549;61;-17;3;94;6064;34890;100863;29;165600;
234800;-15;193;1060;-793;549;1403;-75;141;1084;-549;854;1403;-13;8;91;6064;34890;100863;29;166320;
235000;5;183;1076;-793;671;8728;-20;138;1029;-427;1220;8911;-11;10;89;6064;34890;100864;29;167760;
235200;15;199;1029;-244;2319;19348;0;181;1015;0;2868;19836;-9;11;87;6066;34890;100864;29;168480;
235400;-91;195;1042;-793;3784;24536;-100;152;1031;-549;4272;24719;-5;11;83;6066;34890;100864;29;168480;
235600;-93;132;1083;-183;2319;20202;-149;128;1091;0;2685;20385;-1;9;78;6066;34890;100866;29;169920;
235800;-25;150;1068;-427;1831;15686;-78;121;1042;-244;2685;15747;0;6;73;6066;34890;100865;29;170640;
236000;5;154;1041;-732;1464;14038;-36;120;1027;-244;2075;14404;1;3;70;6067;34890;100864;29;171360;
236200;-33;140;1062;-610;1831;12634;-80;110;1060;-305;2441;12695;4;-1;66;6066;34890;100864;29;171360;
236400;1;146;1035;-244;671;10620;-84;111;1057;183;1281;10864;2;-5;63;6066;34890;100864;29;172080;
236600;1;154;1052;-244;671;9399;-70;117;1062;122;1098;9582;2;-6;61;6066;34890;100865;29;171360;
236800;5;138;1060;-122;1281;9399;-59;120;1053;183;1831;9582;2;-8;60;6066;34890;100866;29;171360;
237000;-33;142;1070;-305;915;9338;-87;113;1057;122;1586;9460;1;-13;57;6067;34890;100865;29;172080;
237200;-5;146;1054;-244;793;8605;-61;128;1043;244;1281;8728;1;-15;55;6065;34880;100866;29;172080;
237400;-11;164;1054;-244;915;8544;-61;124;1052;183;1525;8850;0;-18;53;6064;34880;100866;29;172800;
237600;-29;146;1054;0;549;8178;-81;124;1059;366;1220;8361;-2;-21;51;6065;34880;100866;29;173520;
237800;3;140;1064;-549;732;7690;-48;124;1052;0;1098;7873;-3;-23;51;6064;34880;100867;29;174240;
238000;5;175;1054;-305;854;9704;-30;129;1054;0;1525;10192;-5;-27;49;6064;34880;100866;29;175680;
238200;19;171;1037;0;549;11230;-27;138;1052;244;1220;11535;-7;-30;47;6066;34880;100865;29;176400;
238400;9;166;1033;-122;610;11474;-19;140;1041;122;1403;11840;-12;-35;45;6065;34880;100866;29;177120;
238600;31;160;1046;61;1281;9826;2;147;1032;610;1770;10131;-17;-38;42;6065;34880;100865;29;178560;
238800;7;156;1070;-427;244;7263;-17;146;1038;183;793;7507;-19;-41;40;6065;34880;100865;29;180000;
239000;-17;132;1048;427;0;6286;-66;122;1050;671;671;6530;-23;-45;40;6064;34880;100862;29;181440;
239200;7;169;1011;61;-1159;4394;-23;139;1036;549;-488;4516;-27;-47;40;6064;34880;100863;29;182160;
239400;7;134;1044;-244;-1525;3173;-36;116;1039;122;-854;3356;-30;-50;38;6066;34880;100863;29;182880;
239600;-13;162;1089;-1098;244;2136;-48;121;1078;-732;671;2441;-32;-51;38;6065;34870;100863;29;183600;
239800;5;144;1054;-61;1098;2014;-22;136;1031;183;1770;2258;-34;-53;38;6065;34870;100864;29;184320;
240000;160;1;781;-1525;-549;-1098;70;51;953;-1403;-305;-610;-36;-54;40;6066;34870;100864;29;187200;
240200;-257;175;1070;-1464;5981;4516;-272;19;720;1525;7080;4089;-38;-56;40;6066;34870;100864;29;190080;
240400;-78;169;1070;-1342;3234;1586;-78;168;1182;-1159;3967;1831;-38;-58;42;6065;34870;100864;29;192960;
240600;0;171;1066;-793;1220;2746;-30;123;1047;-549;1708;2868;-41;-58;42;6066;34870;100865;29;195840;
240800;23;181;1041;427;854;3723;-13;116;1035;854;1586;3967;-41;-60;42;6066;34870;100865;29;198720;
241000;-394;130;1035;-8544;9094;2319;-414;54;976;-9216;9582;2929;-39;-60;42;6065;34870;100865;29;200160;
241200;-78;136;1033;-183;1953;2563;-101;106;1060;61;2624;2807;-40;-60;42;6065;34870;100866;29;203040;
241400;-13;125;1111;-1037;-671;305;-73;103;1105;-488;-122;366;-38;-60;40;6068;34870;100865;29;205920;
241600;-3;146;1035;854;-1159;-488;-59;122;1040;732;-854;-427;-36;-61;38;6067;34870;100866;29;208800;
